Diet_type,Recipe_name,Cuisine_type,Protein(g),Carbs(g),Fat(g)
keto,Fathead pizza crust,italian,0.0022107033378881568,1.763232371408059,-0.6789117969100361
keto,Tuscan Pork Tenderloin,italian,3.259644913021887,-0.7748076489703829,-0.43163579690091536
keto,Aunt Rocky’s Almond Butter Fat Bomb,american,-0.6348204320647743,-0.4739933424920071,-0.058305552435339816
keto,"Aunt Rocky’s Sausage & Cheddar Biscuit Snacks (Gluten-Free, Low Carb)",american,0.6558358316033123,-0.6149866002316036,1.0478429669827378
keto,Aunt Rocky’s Spaghetti Squash Carbonara,italian,0.2698306016547758,-0.5902952971783891,0.7026066834324086
keto,Chocolate mug cake,british,-0.818690782510543,-0.7503853143600141,-0.8048841347749012
keto,Chicken appetizer,british,0.9401610918625776,-0.15074706788031902,1.549520840469278
keto,Beef Crust for Pizza,italian,-0.08142747545361531,-0.7953568380037769,0.031218352172135904
keto,Strawberry chocolate chip cheesecake,american,-0.674579193487633,-0.43999573131633946,0.6530531955206769
keto,Spinach feta fritatta,mediterranean,-0.6829318744588216,-0.79992930153215,-0.6852186044624383
keto,Bacon Wrapped Meatloaf,american,1.6666215981967676,-0.784544306601389,0.8072014008923778
keto,Chocolate Almond Coconut Fat Bombs,french,-0.6528622229625421,-0.5717364746220516,1.9194929146796784
keto,Stuffed Pork Chops,american,1.1703609794285394,-0.787395372095551,0.13564925644892578
keto,Mascarpone Mousse,american,-0.7196836707320522,-0.7061669023562185,0.40004373410028116
keto,Mushroom Base,french,-0.7078785482927721,-0.6454338279617109,0.12180704247027678
keto,Aunt Rocky’s Colored Sprinkles (Sugar Free),american,-0.9269415278971492,-0.7537743167398671,-0.9609980983447536
keto,Ham and egg salad,american,-0.14691249426773512,-0.7599605909253129,0.09076444425780358
keto,Succulent Sous Vide Chicken Thighs,american,1.9155314911381924,-0.7920216293124932,1.293480835160066
keto,Cream of Mushrooms,american,-0.8105608396985858,-0.7093945236703642,-0.3446509966327185
keto,Macadamia Fat Bread,french,-0.32810998680272324,-0.38840758397857794,1.2182905840807772
keto,"Beef, cream cheese & shredded cheese",american,0.9566437156457233,-0.7792725251216178,0.9984532922541853
keto,No Carb (No Cauliflower) Pizza Crust,italian,1.5810901450517947,-0.7615744015823857,-0.18632555508994586
keto,Indian Coconut Curry Salmon,nordic,-0.22988245858154346,-0.6047120057149065,-0.42197081909333783
keto,Eggnog,french,-0.7957487521096778,-0.6550091045270097,0.18602181027655396
keto,Strawberry chocolate chip cheesecake,american,-0.674579193487633,-0.43999573131633946,0.6530531955206769
keto,Spinach feta fritatta,mediterranean,-0.6829318744588216,-0.79992930153215,-0.6852186044624383
keto,Bacon Wrapped Meatloaf,american,1.6666215981967676,-0.784544306601389,0.8072014008923778
keto,Chocolate Almond Coconut Fat Bombs,french,-0.6528622229625421,-0.5717364746220516,1.9194929146796784
keto,Stuffed Pork Chops,american,1.1703609794285394,-0.787395372095551,0.13564925644892578
keto,Mascarpone Mousse,american,-0.7196836707320522,-0.7061669023562185,0.40004373410028116
keto,Mushroom Base,french,-0.7078785482927721,-0.6454338279617109,0.12180704247027678
keto,Aunt Rocky’s Colored Sprinkles (Sugar Free),american,-0.9269415278971492,-0.7537743167398671,-0.9609980983447536
keto,Ham and egg salad,american,-0.14691249426773512,-0.7599605909253129,0.09076444425780358
keto,Succulent Sous Vide Chicken Thighs,american,1.9155314911381924,-0.7920216293124932,1.293480835160066
keto,Cream of Mushrooms,american,-0.8105608396985858,-0.7093945236703642,-0.3446509966327185
keto,Macadamia Fat Bread,french,-0.32810998680272324,-0.38840758397857794,1.2182905840807772
keto,"Beef, cream cheese & shredded cheese",american,0.9566437156457233,-0.7792725251216178,0.9984532922541853
keto,No Carb (No Cauliflower) Pizza Crust,italian,1.5810901450517947,-0.7615744015823857,-0.18632555508994586
keto,Indian Coconut Curry Salmon,nordic,-0.22988245858154346,-0.6047120057149065,-0.42197081909333783
keto,Eggnog,french,-0.7957487521096778,-0.6550091045270097,0.18602181027655396
mediterranean,Mediterranean Cucumber Tonic,mediterranean,-0.924157300906753,-0.753720523051298,-0.9582951808222955
mediterranean,Loup de Mer (Mediterranean Seabass),mediterranean,2.482511475462485,-0.5864759452899835,-0.7435360976742614
mediterranean,"Mediterranean Baked Trout with Olives, Fennel & Tomatoes recipes",mediterranean,1.1572194280338692,-0.5907256466869419,-0.24071153190546632
mediterranean,Mediterranean Salmon Risotto recipes,nordic,3.4777055709097215,0.7260900557959196,1.4228113432801064
mediterranean,Mediterranean Pita Melts,mediterranean,-0.40829572412613535,-0.0667751200239626,-0.6522102480518137
mediterranean,Mediterranean Salmon Stuffed Shells,nordic,2.7817601923902746,1.4122823471832875,0.9232630411748967
mediterranean,Easy Stuffed Peppers,italian,-0.07340890172127412,1.4901218145427668,-0.4779130211490615
mediterranean,Mediterranean Spiced Cucumber Medallions,mediterranean,-0.596509468676922,-0.6933102107882049,-0.7280557518638197
mediterranean,Marinated Mediterranean Olives,mediterranean,-0.8739298460000045,-0.6349978523793066,-0.5504822612974819
mediterranean,Loup De Mer (Mediterranean Seabass),mediterranean,2.488525405761741,-0.5720592367534661,-0.743618004265851
mediterranean,Mediterranean Chicken,mediterranean,2.2053138362986346,-0.3946476518525929,0.40913536576673126
mediterranean,Grilled Tofu with a Mediterranean Chopped Salad,asian,-0.5525186822286612,-0.7311809675408474,-0.7122477796870192
mediterranean,Mediterranean Rub,mediterranean,-0.9148022982190215,-0.7937968210352732,-0.95952377969614
mediterranean,Mediterranean Chicken Lettuce Wrap Tacos recipes,mediterranean,0.1491065193511944,-0.6147714254773271,-0.3496472987196865
mediterranean,Mediterranean Lasagna,italian,1.5046909564353217,0.6406656783481978,1.2407329901763384
mediterranean,Mediterranean Olive Hummus,mediterranean,-0.6377160281347866,-0.39502420767257657,-0.4903628230706866
mediterranean,Mediterranean Chicken,mediterranean,0.18296271955441273,-0.19012404791289605,0.006646374695244139
mediterranean,Flatbread Pizza With Prosciutto & Gorgonzola,italian,1.4840876767063893,2.0245621104767197,0.800157434015669
mediterranean,Mediterranean Mix,mediterranean,-0.8366212043286948,-0.7667385956850188,-0.8410868482575218
mediterranean,Mediterranean Wrap,mediterranean,0.5860074186841742,-0.6465097017330929,-0.6332079188030174
mediterranean,Mediterranean Marinade,mediterranean,-0.9102361659547716,-0.7495246153429086,-0.39789028116598396
mediterranean,Mediterranean Wrap,mediterranean,-0.7689088039222579,-0.622141160811293,-0.6309145342385075
mediterranean,Mediterranean Spatchcock Chicken,mediterranean,0.8502862446125866,-0.7621123384680767,0.42207660723789436
mediterranean,"Crab, Scallion And Tomato Quiche",french,0.27818328262596453,-0.08194494020044735,0.17389963472128744
mediterranean,Mediterranean Chicken,mediterranean,0.8157618299316728,-0.6756120872489728,-0.23751717483347037
mediterranean,Mediterranean Appetizer Board,mediterranean,0.06168179185275198,0.8239945689916712,-0.04249758025853939
mediterranean,Mediterranean Chicken,mediterranean,2.721064043999636,-0.5113799560475277,0.23893346844346094
mediterranean,Homemade Labneh,mexican,-0.6465141854244386,-0.7512998070656887,-0.4758653563593205
mediterranean,Mediterranean Slices,mediterranean,-0.21028150056915396,0.2645402078730897,0.617341921587594
mediterranean,Tapenade,mediterranean,-0.8369553115675423,-0.6962688636595051,-0.5001916140614433
mediterranean,Mediterranean Marinade,mediterranean,-0.9102361659547716,-0.7495246153429086,-0.39789028116598396
mediterranean,Mediterranean Tuna,mediterranean,-0.15804940222932012,-0.6672202718321941,-0.6146151225121692
mediterranean,Mediterranean Couscous,mediterranean,-0.39292679113914797,0.714363031687857,-0.888265045013154
mediterranean,Mediterranean Pasta,mediterranean,-0.06438800627239023,1.1387414408094425,-0.03922131659495377
mediterranean,Mediterranean Pizza,italian,-0.2356736507215677,0.2172017619322866,-0.618546638908472
mediterranean,Mediterranean Pizza,italian,-0.2115065604449283,0.3310292069444903,-0.5562976293003462
mediterranean,Mediterranean Herb Rub,mediterranean,-0.9081201534420705,-0.7877719279155346,-0.8442812053295177
mediterranean,Herby Mediterranean Fish with Wilted Greens & Mushrooms,mediterranean,-0.1666248213597407,-0.5964277776752659,-0.5446668932946175
mediterranean,Mediterranean Guacamole,mediterranean,-0.8117858995743602,-0.5649584698623458,-0.4158278247241149
mediterranean,Mediterranean Crostini,mediterranean,-0.427117098581214,0.07626229788125938,-0.139311171517493
mediterranean,Mediterranean scones,mediterranean,-0.16428607068780776,0.798819122741335,-0.16814229175704598
mediterranean,Mediterranean Guacamole,mediterranean,-0.7259203391905398,-0.383297183564514,0.015983726136463015
mediterranean,Mediterranean Brisket,mediterranean,1.3767278839567099,-0.6621636651066992,1.152437684442707
mediterranean,Mediterranean Succotash,american,-0.3073953379941751,0.3493190610579824,-0.684399538546542
mediterranean,Mediterranean Pizza,italian,-0.09924652819215142,1.3052867006193585,-0.39387685817809165
mediterranean,Mediterranean Tuna Melt,mediterranean,0.6323369558043678,-0.4504317068987438,-0.0705915411737857
mediterranean,Mediterranean Chicken,mediterranean,2.922085232706246,-0.010130365960706218,2.2499860117438724
mediterranean,Mediterranean Chicken,mediterranean,0.4018029609995582,0.4753038796868014,-0.2271969442931758
mediterranean,Mediterranean Ratatouille,french,-0.6053076259665742,-0.00878552374647886,-0.4708690542723525
mediterranean,Mediterranean Bruschetta,mediterranean,0.08195096434283677,0.544052213678104,0.08470335648017031
mediterranean,Chicken Souvlaki Kebabs with Mediterranean Couscous,mediterranean,0.5485874079332487,-0.15467400714586285,-0.45874687871708586
mediterranean,Mediterranean Chicken,mediterranean,1.2766070813820607,-0.5592563388740217,-0.26815024008799543
mediterranean,Easy Mediterranean Spice,mediterranean,-0.9187002160055763,-0.7971858234151261,-0.9596875928793194
mediterranean,Mediterranean Cod,mediterranean,0.05711565958850217,-0.6032057824349718,-0.7487781195359984
mediterranean,Mediterranean Potato Salad,mediterranean,-0.5346996294901252,0.111389576516878,-0.3660286170376143
mediterranean,Mediterranean Bruschetta,mediterranean,0.19632700910831477,0.548032946632217,0.06242476356778846
mediterranean,Mediterranean Risotto,italian,0.006554097442906158,0.9331419630983636,0.02532107757768189
mediterranean,Mediterranean Marinade,mediterranean,-0.881725681573114,-0.6966454194794888,0.3762089159476962
mediterranean,Middle Eastern Salad Bowls with Farro & Chicken,italian,0.542239370395145,-0.24424049861340502,-0.7245337684254651
mediterranean,Mediterranean Flounder,mediterranean,-0.12241129675224822,-0.6452186532074345,-0.7839160473279535
mediterranean,Mediterranean Toast,mediterranean,-0.815683817360915,-0.7004109776793253,-0.8890841109290503
mediterranean,Mediterranean Chicken,mediterranean,1.3675956194282102,-0.33203179835816704,-0.3509578041851206
mediterranean,Mediterranean Salad,mediterranean,0.03562142722264318,1.499212947910944,0.030235473073060196
mediterranean,Mediterranean Salad,mediterranean,-0.4131959636292327,-0.37259223953926424,0.4009447066077673
mediterranean,Mediterranean Veggie Sandwiches,mediterranean,-0.48313574562798656,-0.22917826581405862,-0.6140417763710418
mediterranean,Mediterranean Chicken,mediterranean,0.13061925213496317,-0.5692081712593041,-0.2569290370402149
mediterranean,Mediterranean Eggs,mediterranean,-0.11584052105491303,-0.5455927419774718,-0.4507200327413013
mediterranean,Mediterranean Focaccia,italian,0.32462418882577404,2.1402185409002725,-0.22064441696600468
mediterranean,Mediterranean Pizza,italian,2.1295828621598565,1.823535096294014,1.6731997937696335
mediterranean,Mediterranean Brisket,mediterranean,1.9297867333290213,-0.4407488429563068,1.595142811984707
mediterranean,Mediterranean Shrimp,mediterranean,0.8872607790450487,0.5805781282165192,-0.05478356899698527
mediterranean,Mediterranean Tabbouleh,middle eastern,-0.6256881675362748,-0.17199557486511124,-0.5772657167472938
mediterranean,Orecchiette with Mixed Greens and Goat Cheese,italian,-0.6555350808733225,-0.36151073969403075,-0.8867088197729507
mediterranean,Mediterranean Burgers,nordic,-0.25260175082317693,0.6720273987839797,-0.488233251689356
mediterranean,Mediterranean Herb Mix,mediterranean,-0.9058927718497535,-0.7437686906660154,-0.944534873435236
mediterranean,Mediterranean Pork Chops,mediterranean,0.10957049608756748,-0.7984230782522154,-0.47742158159952364
mediterranean,Chopped Mediterranean Salad,mediterranean,-0.8410759675133288,-0.7507080764914287,-0.8596796445483698
mediterranean,Mediterranean-Stuffed Chicken,mediterranean,1.8709838592918524,-0.7499011711628922,-0.5134604818989649
mediterranean,Mediterranean Bento Lunch,mediterranean,-0.4833584837872183,-0.31895993203587714,-0.7977582613066027
mediterranean,Mediterranean Picnic Snack,mediterranean,-0.8470898978125847,-0.7064358707990639,-0.9129189290816353
mediterranean,Mediterranean Omelet recipes,mediterranean,-0.7278136135440093,-0.783952576027129,-0.7839160473279535
mediterranean,Mediterranean Fish Fillets,mediterranean,-0.42544656238697626,-0.721282928844134,-0.8940804130160183
mediterranean,Mediterranean Orzo Salad,mediterranean,-0.34693136125780194,0.21375896586386461,-0.30975878861553213
mediterranean,Grilled Mediterranean Snapper,mediterranean,0.6957059621057864,-0.6288653718824299,-0.6178913861757549
mediterranean,Mediterranean Salmon Skewers,nordic,0.12805776330379873,-0.7246181375354178,-0.3877338638088687
mediterranean,Mediterranean Herb Rub,mediterranean,-0.8532151971914563,-0.6866935870942064,-0.8989948085113966
mediterranean,Mediterranean Zucchini Hash,mediterranean,-0.762894873623002,-0.40718158128919185,-0.858041512716577
mediterranean,Mediterranean Pressed Sandwich,italian,0.3984618886110827,0.1525955419608043,-0.1696985169972491
mediterranean,Mediterranean Lentil Salad,mediterranean,-0.017501623754117422,-0.0742524427350668,-0.14479891315399873
mediterranean,Mediterranean Pasta Salad,mediterranean,-0.5746811290722154,-0.5633984528938419,-0.7699100201661253
mediterranean,Mediterranean Chicken recipes,mediterranean,0.702833583201201,-0.7092331426046569,-0.06051703040826004
mediterranean,Mediterranean Creamsicle Floats,american,-0.8240364983321038,0.19853535199881084,-0.7231413563684412
mediterranean,Mediterranean Rice Noodles,asian,-0.5486207644421065,1.3073846544735535,-0.6250991662356431
mediterranean,Mediterranean Pasta Salad,mediterranean,-0.6239062622624211,-0.0646233724811988,-0.5960223262213212
mediterranean,MEDITERRANEAN CORN SALAD,mediterranean,0.590573550948424,1.2851678610945172,0.053660758267697006
mediterranean,Mediterranean Baked Cod,mediterranean,0.9367086503944861,-0.7414017683689752,-0.9044825501479025
mediterranean,Mediterranean Crunch Salad,mediterranean,-0.5138736116019612,-0.12304331826723537,-0.8508337326566888
mediterranean,Mediterranean Quinoa Bowl,mediterranean,-0.19892185444833713,0.4372717418684517,-0.3498111119028657
mediterranean,Mediterranean prawn salad,mediterranean,-0.5679989842952644,-0.623808765156935,-0.4955229383408339
mediterranean,Mediterranean Vegetable Hash,mediterranean,-0.762894873623002,-0.4068050254692082,-0.9465006316333875
mediterranean,Speedy Mediterranean gnocchi,mediterranean,-0.6314793596762989,-0.004589616038089491,-0.8388753702846015
mediterranean,Mediterranean Grain Salad,mediterranean,-0.7708020782757274,-0.559417719939729,-0.8279817936031795
mediterranean,Mediterranean Beef Pitas,mediterranean,0.3200580565615242,-0.07645798396639966,0.19077239258875311
mediterranean,Mediterranean Cauliflower Pizza,italian,0.001876596099040594,-0.4112699016204431,-0.16421077536074327
mediterranean,Mediterranean Grain Salad,mediterranean,-0.7708020782757274,-0.559417719939729,-0.8279817936031795
mediterranean,Mediterranean sardine salad,mediterranean,-0.3531680297162895,-0.7872877847184128,-0.6274744573917427
mediterranean,Mediterranean stuffed peppers,mediterranean,-0.6598784749783406,-0.3555934339514304,-0.7103639280804575
mediterranean,Mediterranean Slaw Dogs,mediterranean,-0.7761477940972883,-0.7301050937694654,-0.3653733643048972
mediterranean,Mediterranean Mackerel Salad,mediterranean,-0.2821145569213772,-0.7630806248623203,-0.4721795597377867
mediterranean,Mediterranean Lamb Chops,mediterranean,0.5661837225125529,-0.5927160131639985,1.0480067801659172
mediterranean,Mediterranean Tuna Salad,mediterranean,-0.143348683720028,-0.690512938982612,-0.8014440579281363
mediterranean,Mediterranean Fish Parcels,mediterranean,-0.153037793646607,-0.5361788464778802,-0.8674607707493855
mediterranean,Mediterranean Fish Stew,mediterranean,0.35658711467552306,0.08503066911802173,-0.6943102361288882
mediterranean,Mediterranean Shrimp Caesar,mediterranean,-0.8209181641028599,-0.7838987823385598,-0.2851049045470508
mediterranean,Mediterranean potato salad,mediterranean,-0.5589780888463806,0.1676039810715816,-0.7791654650157545
mediterranean,Mediterranean Tuna Wrap,mediterranean,0.35859175810860844,-0.11459770916188759,-0.6306688144637386
mediterranean,Mediterranean Quesadillas recipes,mexican,-0.5271265320762474,-0.6234322093369514,-0.6622847588173394
